
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,113.78,1.00,3800126,0.09698,0.03459,1160.43
0.00000,2.00,9.00,113.78,1.00,3802203,0.08205,0.01426,1125.86
0.51795,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
0.77336,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
0.94363,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.07134,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.17350,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.25864,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.33161,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.39547,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.45223,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.50331,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.54975,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.59232,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.63161,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.66810,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.70215,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.73408,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.76413,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.79251,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
1.81939,2.00,9.00,113.78,1.00,3801065,0.08918,0.03203,1080.86
