
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,128.00,1.00,3799872,0.07454,0.02562,1030.92
0.00000,2.00,1.00,128.00,1.00,3800645,0.06985,0.01449,1032.10
0.53015,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
0.73690,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
0.87473,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
0.97810,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.06080,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.12971,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.18878,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.24047,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.28641,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.32776,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.36535,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.39980,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.43161,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.46115,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.48871,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.51455,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.53888,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.56185,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
1.58361,2.00,1.00,128.00,1.00,3797744,0.18651,0.05305,878.48
