
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,56.89,1.00,3800958,0.10525,0.05676,1161.88
0.00000,2.00,9.00,56.89,1.00,3800876,0.08590,0.02041,1131.39
0.51410,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
0.76515,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
0.93251,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.05804,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.15845,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.24214,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.31386,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.37663,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.43241,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.48262,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.52827,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.57011,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.60873,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.64460,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.67807,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.70945,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.73899,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.76688,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
1.79331,2.00,9.00,56.89,1.00,3799822,0.09790,0.05560,1081.00
