
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.89,1.00,3801357,0.58276,1.02052,1185.80
0.00000,2.00,9.00,0.89,1.00,3800289,0.46905,0.64807,1330.76
0.13095,2.00,9.00,0.89,1.00,3798601,0.59842,1.05654,1106.24
0.13174,2.00,9.00,0.89,1.00,3800138,0.59998,1.08295,1106.45
0.13175,2.00,9.00,0.89,1.00,3799073,0.59815,1.05823,1106.53
0.13221,2.00,9.00,0.89,1.00,3798327,0.59741,1.06428,1106.35
0.13273,2.00,9.00,0.89,1.00,3799796,0.60059,1.07504,1106.54
0.13263,2.00,9.00,0.89,1.00,3799157,0.59924,1.07474,1106.23
0.13274,2.00,9.00,0.89,1.00,3799796,0.60059,1.07504,1106.54
0.13266,2.00,9.00,0.89,1.00,3799796,0.60059,1.07504,1106.54
0.13260,2.00,9.00,0.89,1.00,3799157,0.59924,1.07474,1106.23
0.13267,2.00,9.00,0.89,1.00,3799796,0.60059,1.07504,1106.54
0.13262,2.00,9.00,0.89,1.00,3799157,0.59924,1.07474,1106.23
0.13268,2.00,9.00,0.89,1.00,3799796,0.60059,1.07504,1106.54
0.13264,2.00,9.00,0.89,1.00,3799157,0.59924,1.07474,1106.23
0.13269,2.00,9.00,0.89,1.00,3799796,0.60059,1.07504,1106.54
0.13265,2.00,9.00,0.89,1.00,3799796,0.60059,1.07504,1106.54
0.13262,2.00,9.00,0.89,1.00,3799157,0.59924,1.07474,1106.23
0.13266,2.00,9.00,0.89,1.00,3799796,0.60059,1.07504,1106.54
0.13263,2.00,9.00,0.89,1.00,3799157,0.59924,1.07474,1106.23
0.13267,2.00,9.00,0.89,1.00,3799796,0.60059,1.07504,1106.54
