
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,1024.00,1.00,3799074,0.06560,0.00745,1031.82
0.00000,2.00,1.00,1024.00,1.00,3799088,0.06498,0.00591,1032.02
0.53502,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
0.74161,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
0.87933,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
0.98263,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.06526,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.13413,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.19315,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.24480,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.29071,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.33202,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.36959,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.40402,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.43580,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.46531,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.49286,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.51868,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.54299,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.56594,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
1.58769,2.00,1.00,1024.00,1.00,3801223,0.18682,0.05280,878.73
