
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,512.00,1.00,3798899,0.06691,0.01034,1031.73
0.00000,2.00,1.00,512.00,1.00,3800987,0.06565,0.00715,1032.06
0.53435,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
0.74126,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
0.87919,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
0.98265,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.06541,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.13438,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.19349,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.24522,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.29120,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.33258,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.37020,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.40468,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.43651,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.46607,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.49366,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.51952,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.54386,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.56685,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
1.58863,2.00,1.00,512.00,1.00,3798790,0.18619,0.05255,878.34
