
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,0.25,1.00,3798458,0.65725,0.86211,964.77
0.00000,2.00,1.00,0.25,1.00,3800305,0.19154,0.07176,887.65
0.40846,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
0.61519,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
0.75301,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
0.85637,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
0.93907,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.00798,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.06704,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.11872,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.16466,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.20601,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.24360,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.27805,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.30986,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.33939,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.36695,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.39279,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.41711,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.44008,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
1.46185,2.00,1.00,0.25,1.00,3799144,0.18654,0.05274,878.54
