
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,0.12,1.00,3799362,0.69146,0.88703,960.98
0.00000,2.00,1.00,0.12,1.00,3802340,0.18982,0.06565,884.33
0.41018,2.00,1.00,0.12,1.00,3800457,0.18614,0.05214,878.54
0.61711,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
0.75505,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
0.85851,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
0.94127,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.01024,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.06936,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.12109,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.16707,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.20846,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.24608,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.28056,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.31240,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.34195,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.36954,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.39541,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.41975,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.44274,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
1.46452,2.00,1.00,0.12,1.00,3800466,0.18617,0.05221,878.55
