
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,128.00,1.00,3798435,0.07318,0.02423,1064.17
0.00000,2.00,4.00,128.00,1.00,3797798,0.06555,0.00862,1057.26
0.53445,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
0.79888,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
0.97517,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.10738,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.21316,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.30130,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.37685,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.44296,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.50172,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.55461,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.60269,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.64676,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.68744,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.72522,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.76047,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.79353,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.82464,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.85402,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
1.88185,2.00,4.00,128.00,1.00,3800173,0.07114,0.02327,1051.23
