
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,1.00,1.00,3798801,0.54952,0.84750,1080.95
0.00000,2.00,4.00,1.00,1.00,3797440,0.36637,0.38975,1250.40
0.23363,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.25522,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.26960,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.28039,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.28902,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.29622,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.30238,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.30778,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.31257,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.31689,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.32081,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.32441,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.32773,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.33081,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.33369,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.33639,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.33893,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.34132,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
0.34360,2.00,4.00,1.00,1.00,3797870,0.55684,0.86518,1068.47
