
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,256.00,1.00,3800265,0.06914,0.01541,1063.79
0.00000,2.00,4.00,256.00,1.00,3803188,0.06418,0.00647,1055.51
0.53582,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
0.80222,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
0.97982,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.11302,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.21958,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.30838,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.38449,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.45109,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.51029,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.56357,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.61201,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.65641,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.69739,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.73545,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.77097,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.80427,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.83561,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.86521,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
1.89325,2.00,4.00,256.00,1.00,3802118,0.06720,0.01509,1051.31
