
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,21.33,1.00,3799891,0.11723,0.10699,1104.69
0.00000,2.00,6.00,21.33,1.00,3797937,0.08505,0.02966,1102.36
0.51495,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
0.75767,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
0.91947,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.04083,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.13791,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.21882,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.28817,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.34884,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.40278,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.45132,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.49545,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.53590,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.57324,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.60792,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.64028,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.67062,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.69917,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.72614,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
1.75169,2.00,6.00,21.33,1.00,3801463,0.11458,0.11414,1065.25
