
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,1.00,1.00,3796752,0.50912,0.71246,981.73
0.00000,2.00,1.00,1.00,1.00,3799107,0.19680,0.10474,910.97
0.40320,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
0.60991,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
0.74773,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
0.85109,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
0.93377,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.00268,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.06174,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.11342,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.15936,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.20070,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.23829,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.27274,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.30454,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.33407,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.36164,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.38748,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.41180,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.43476,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
1.45652,2.00,1.00,1.00,1.00,3800188,0.18656,0.05261,878.70
