
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,14.22,1.00,3801476,0.15253,0.17242,1163.94
0.00000,2.00,9.00,14.22,1.00,3803698,0.10942,0.05783,1162.94
0.49058,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
0.71652,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
0.86715,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
0.98012,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.07049,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.14581,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.21036,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.26684,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.31705,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.36224,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.40332,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.44098,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.47574,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.50801,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.53814,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.56638,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.59296,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.61807,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
1.64185,2.00,9.00,14.22,1.00,3799555,0.14812,0.18277,1083.30
