
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.01000,2.00,9.00,0.00,1.00,3797684,0.98336,1.48023,1205.39
0.01000,2.00,9.00,0.00,1.00,3802807,0.83945,1.02691,1367.67
