[211129, 0]	[49282, 898577]	[49248, 899437]	[48997, 898386]	[49438, 897835]
[210093, 0]	[30027, 917452]	[30482, 915820]	[30451, 918165]	[29447, 917825]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
[210570, 0]	[0, 948352]	[0, 948633]	[0, 948078]	[0, 946541]
