[307174, 0]	[35422, 887184]	[35815, 887969]	[36003, 887886]	[35992, 887832]
[307539, 0]	[232921, 690246]	[233358, 690140]	[232868, 690218]	[232274, 691064]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
[306449, 0]	[0, 922858]	[0, 923230]	[0, 922592]	[0, 922087]
