[1334448, 0]	[0, 665212]	[0, 665016]	[0, 665522]	[0, 666716]
[1332536, 0]	[584761, 82662]	[582811, 83638]	[584841, 84003]	[584172, 83049]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
[1333586, 0]	[664476, 1]	[667048, 2]	[666716, 4]	[667629, 3]
