[209818, 0]	[48838, 898522]	[49136, 897383]	[49360, 898344]	[49148, 897523]
[210411, 0]	[159394, 788533]	[159701, 786413]	[158822, 788658]	[159689, 789218]
[211082, 0]	[159354, 787585]	[161466, 786136]	[159757, 787331]	[160841, 786502]
[210100, 0]	[161246, 785380]	[160724, 785786]	[161098, 786192]	[160494, 786555]
[209687, 0]	[161511, 786549]	[161498, 786291]	[160626, 786453]	[159539, 788409]
[211311, 0]	[160415, 785444]	[160244, 787681]	[160546, 787414]	[160025, 788145]
[210247, 0]	[161725, 785933]	[161826, 784955]	[159629, 787523]	[159958, 788858]
[210195, 0]	[160978, 786048]	[161431, 785121]	[159103, 788767]	[160645, 786705]
[210804, 0]	[160912, 787419]	[161219, 785406]	[160193, 786831]	[160673, 787439]
