[210499, 0]	[48977, 897832]	[48953, 897894]	[49429, 898508]	[49302, 897148]
[211095, 0]	[157251, 790587]	[159248, 788830]	[158088, 788067]	[158746, 787138]
[210184, 0]	[31342, 915438]	[31897, 916905]	[31329, 917031]	[30364, 917285]
[210619, 0]	[23302, 923252]	[23373, 924994]	[22941, 924716]	[23881, 922054]
[209631, 0]	[29039, 918354]	[28327, 918883]	[29120, 917708]	[28264, 918779]
[210358, 0]	[27322, 918702]	[28286, 917538]	[28098, 920232]	[28564, 918856]
[210428, 0]	[25532, 920763]	[25456, 920536]	[25484, 921254]	[26440, 921295]
[210197, 0]	[25334, 921102]	[26013, 922333]	[25239, 921401]	[25860, 922599]
[210290, 0]	[24935, 921547]	[25514, 922485]	[25882, 921648]	[26088, 920385]
[210413, 0]	[25825, 921676]	[25892, 921295]	[25567, 922851]	[26221, 921442]
[210724, 0]	[28053, 917174]	[26998, 921828]	[27365, 922175]	[27248, 918742]
[210195, 0]	[25264, 921783]	[26313, 922316]	[26187, 921015]	[25680, 919727]
[210724, 0]	[28053, 917174]	[26998, 921828]	[27365, 922175]	[27248, 918742]
[210892, 0]	[27403, 920132]	[27534, 919697]	[27703, 919095]	[26927, 918458]
[210290, 0]	[24935, 921547]	[25514, 922485]	[25882, 921648]	[26088, 920385]
[211195, 0]	[26147, 921747]	[25758, 921801]	[26187, 921392]	[25415, 920264]
[210684, 0]	[28076, 919383]	[26679, 919872]	[28038, 919728]	[26554, 919836]
[210148, 0]	[26598, 920017]	[25652, 920377]	[26229, 921258]	[26329, 921418]
[211129, 0]	[27594, 918698]	[27563, 920246]	[27312, 921017]	[27711, 918756]
[210684, 0]	[28076, 919383]	[26679, 919872]	[28038, 919728]	[26554, 919836]
[210195, 0]	[25264, 921783]	[26313, 922316]	[26187, 921015]	[25680, 919727]
