[306617, 0]	[35382, 888211]	[35805, 887935]	[35960, 886697]	[35585, 888250]
[308827, 0]	[11715, 911240]	[11864, 913125]	[11498, 909238]	[11699, 911795]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
[307492, 0]	[0, 924846]	[0, 923643]	[0, 922078]	[0, 924149]
