[443956, 0]	[16597, 872634]	[16701, 873315]	[16725, 872258]	[16816, 869802]
[444242, 0]	[355290, 534448]	[356967, 533498]	[355536, 532673]	[356393, 532381]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
[444048, 0]	[0, 889646]	[0, 887902]	[0, 889624]	[0, 890160]
