[444458, 0]	[16922, 872054]	[16772, 872542]	[16640, 872464]	[16624, 872247]
[443764, 0]	[5143, 882802]	[5335, 882950]	[5355, 883314]	[5284, 883485]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
[444097, 0]	[0, 888677]	[0, 889046]	[0, 888563]	[0, 888447]
