[1331941, 0]	[0, 667343]	[0, 666840]	[0, 666738]	[0, 666941]
[1333575, 0]	[617, 665915]	[585, 664966]	[719, 666984]	[668, 665429]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
[1335441, 0]	[665150, 437]	[665947, 1002]	[666085, 125]	[664683, 922]
