[306617, 0]	[35382, 888211]	[35805, 887935]	[35960, 886697]	[35585, 888250]
[306806, 0]	[12001, 910473]	[11912, 910851]	[11700, 911173]	[12445, 909924]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
[306887, 0]	[0, 922665]	[0, 921669]	[0, 923147]	[0, 922616]
