[443871, 0]	[16895, 872009]	[16915, 872510]	[16596, 871710]	[16814, 871806]
[444505, 0]	[314124, 574453]	[315261, 574032]	[315215, 573507]	[314235, 573963]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
[444681, 0]	[0, 888718]	[0, 889234]	[0, 888689]	[0, 888489]
