[1333363, 0]	[0, 667625]	[0, 666281]	[0, 667124]	[0, 666081]
[1332340, 0]	[4764, 659795]	[4859, 660819]	[4742, 661456]	[4789, 661527]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
[1332999, 0]	[665764, 40]	[665164, 10]	[666663, 114]	[666634, 61]
