[210852, 0]	[49384, 897988]	[49477, 898317]	[48995, 897027]	[49146, 898452]
[209984, 0]	[157967, 789110]	[157470, 789475]	[157190, 788697]	[157861, 791261]
[210733, 0]	[764, 946286]	[832, 946436]	[885, 945622]	[746, 946300]
[211203, 0]	[992, 947403]	[925, 945757]	[934, 946654]	[919, 946268]
[210382, 0]	[967, 945459]	[1005, 946273]	[939, 946400]	[1021, 946313]
[210456, 0]	[942, 943673]	[1072, 946568]	[1043, 947847]	[965, 945438]
[210795, 0]	[1119, 945625]	[1092, 946502]	[1147, 946610]	[1056, 944234]
[210775, 0]	[1245, 945955]	[1327, 944603]	[1327, 946512]	[1081, 944375]
[210637, 0]	[1278, 945611]	[1178, 944591]	[940, 947658]	[1151, 945710]
[209927, 0]	[1212, 946465]	[1277, 946708]	[1146, 947396]	[1218, 945440]
[210666, 0]	[1283, 947783]	[1231, 945830]	[1202, 945000]	[1271, 946194]
[210664, 0]	[1293, 947072]	[1219, 945422]	[1304, 945856]	[1451, 945723]
[210158, 0]	[1264, 945822]	[1306, 946627]	[1318, 946560]	[1333, 944333]
[210540, 0]	[1604, 944374]	[1248, 945490]	[1242, 945152]	[1420, 947080]
[210540, 0]	[1604, 944374]	[1248, 945490]	[1242, 945152]	[1420, 947080]
[210540, 0]	[1604, 944374]	[1248, 945490]	[1242, 945152]	[1420, 947080]
[210149, 0]	[1545, 947697]	[1099, 946067]	[1603, 946155]	[1544, 946197]
[210217, 0]	[1448, 946492]	[1419, 946559]	[1476, 946737]	[1293, 944799]
[210506, 0]	[1624, 945422]	[1634, 946656]	[1306, 946386]	[1406, 946481]
[210084, 0]	[1402, 946117]	[1671, 946556]	[1490, 946186]	[1370, 946057]
[210808, 0]	[1482, 945083]	[1574, 945158]	[1446, 947836]	[1342, 944394]
