[210852, 0]	[49384, 897988]	[49477, 898317]	[48995, 897027]	[49146, 898452]
[210106, 0]	[158177, 789066]	[156975, 789261]	[157375, 789423]	[158805, 786458]
[210253, 0]	[890, 945931]	[1080, 946118]	[1109, 945026]	[930, 946179]
[210993, 0]	[1040, 946279]	[957, 945328]	[1086, 944533]	[927, 944917]
[210850, 0]	[1110, 945778]	[1099, 945724]	[1236, 946640]	[1022, 945686]
[210504, 0]	[1157, 945678]	[1142, 945467]	[1152, 945824]	[979, 945613]
[210502, 0]	[1200, 946973]	[1162, 944232]	[1228, 944985]	[1107, 944951]
[210052, 0]	[1224, 946813]	[1138, 946774]	[956, 946513]	[1097, 942541]
[210477, 0]	[1143, 945867]	[1142, 943992]	[1161, 946256]	[1295, 946197]
[210932, 0]	[1458, 944994]	[1309, 946323]	[1415, 944361]	[1197, 945681]
[210194, 0]	[1379, 946700]	[1391, 945745]	[1373, 946882]	[1247, 945668]
[209703, 0]	[1284, 946723]	[1250, 944563]	[1296, 946391]	[1349, 946436]
[210183, 0]	[1324, 944451]	[1359, 947959]	[1403, 944672]	[1483, 945239]
[210815, 0]	[1507, 945454]	[1496, 945265]	[1223, 946921]	[1590, 945130]
[210528, 0]	[1331, 946279]	[1604, 943743]	[1554, 945773]	[1360, 944676]
[210493, 0]	[1253, 946738]	[1461, 945681]	[1390, 945884]	[1338, 946032]
[210489, 0]	[1429, 945632]	[1418, 946445]	[1365, 945768]	[1329, 945438]
[210415, 0]	[1552, 943716]	[1683, 944156]	[1477, 946508]	[1709, 945186]
[210748, 0]	[1586, 945463]	[1410, 943987]	[1572, 945914]	[1683, 946888]
[210303, 0]	[1612, 943821]	[1336, 946372]	[1599, 945673]	[1386, 944968]
[210274, 0]	[1633, 944946]	[1567, 945888]	[1620, 945453]	[1875, 944955]
