[210845, 0]	[49311, 896784]	[49220, 898258]	[49239, 899815]	[48987, 899334]
[210680, 0]	[49006, 898512]	[49245, 898043]	[49137, 897785]	[48586, 899700]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
[211113, 0]	[0, 946700]	[0, 947606]	[0, 947838]	[0, 947235]
