[444684, 0]	[16770, 871109]	[16853, 871676]	[16571, 872458]	[16777, 871849]
[445230, 0]	[23401, 865918]	[23921, 865061]	[23854, 864361]	[23265, 867383]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
[444238, 0]	[0, 889660]	[0, 889113]	[0, 890358]	[0, 888030]
