[444618, 0]	[16940, 872669]	[16709, 871406]	[16659, 871729]	[16830, 871024]
[444286, 0]	[8119, 880771]	[7826, 881121]	[7651, 880603]	[8180, 880514]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
[444254, 0]	[0, 888834]	[0, 889341]	[0, 888809]	[0, 889629]
