[308214, 0]	[35492, 886204]	[35776, 888334]	[35696, 888489]	[35559, 886745]
[307749, 0]	[34397, 888663]	[35873, 888752]	[34921, 888718]	[35197, 885469]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
[307820, 0]	[0, 924170]	[0, 925968]	[0, 923924]	[0, 923187]
