[444616, 0]	[16940, 869540]	[16985, 871494]	[16818, 872689]	[16752, 872796]
[444028, 0]	[385067, 504952]	[385309, 503383]	[385306, 503811]	[383630, 503598]
[443416, 0]	[7, 887585]	[0, 889900]	[0, 889273]	[0, 888757]
[444857, 0]	[1413, 887541]	[1381, 887934]	[1309, 887748]	[1232, 887511]
[444688, 0]	[185274, 704247]	[186062, 703010]	[185252, 703210]	[185431, 703300]
[446228, 0]	[2294, 885446]	[2054, 886995]	[2381, 886966]	[2111, 887845]
[444882, 0]	[31189, 859570]	[30894, 858032]	[30322, 858371]	[30377, 856779]
[444607, 0]	[164550, 724694]	[164132, 724368]	[163856, 723524]	[164524, 725573]
[443950, 0]	[12803, 874061]	[12406, 876585]	[11984, 875772]	[12830, 875767]
[443714, 0]	[142795, 745582]	[143113, 745804]	[142530, 747316]	[142925, 745386]
[443906, 0]	[20095, 868471]	[19890, 869651]	[19420, 869149]	[19248, 870010]
[443714, 0]	[142795, 745582]	[143113, 745804]	[142530, 747316]	[142925, 745386]
[445623, 0]	[23330, 865321]	[24169, 866694]	[23369, 864420]	[23208, 865159]
[443402, 0]	[141952, 748096]	[140282, 747139]	[141247, 748210]	[140774, 749378]
[445169, 0]	[24648, 862715]	[24691, 863864]	[24841, 864092]	[24580, 865182]
[443722, 0]	[38415, 850399]	[37056, 852250]	[37743, 851250]	[37386, 851367]
[445006, 0]	[146946, 742229]	[148714, 739672]	[148954, 741532]	[148234, 738682]
[445024, 0]	[30234, 858551]	[30633, 857574]	[31338, 859179]	[30249, 857823]
[444531, 0]	[142428, 746314]	[142073, 746663]	[143261, 746045]	[142878, 745902]
[445393, 0]	[25039, 863800]	[24725, 864521]	[25027, 864573]	[25032, 863485]
[443722, 0]	[38415, 850399]	[37056, 852250]	[37743, 851250]	[37386, 851367]
