[443871, 0]	[16895, 872009]	[16915, 872510]	[16596, 871710]	[16814, 871806]
[445999, 0]	[314357, 573979]	[313883, 574977]	[314240, 574994]	[313981, 575061]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
[444414, 0]	[0, 888312]	[0, 888365]	[0, 890436]	[0, 889461]
