[1334448, 0]	[0, 665212]	[0, 665016]	[0, 665522]	[0, 666716]
[1335392, 0]	[581941, 83645]	[581970, 83253]	[585145, 83707]	[582311, 83689]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
[1332995, 0]	[666688, 4]	[666266, 2]	[666599, 4]	[667368, 5]
