[1333674, 0]	[0, 666226]	[0, 667221]	[0, 665927]	[0, 666808]
[1334797, 0]	[656298, 10805]	[655326, 10728]	[656738, 10845]	[655794, 10880]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
[1334035, 0]	[665785, 1]	[667731, 1]	[667671, 1]	[667416, 1]
