[211079, 0]	[49178, 897649]	[49667, 898876]	[49216, 897682]	[49141, 899245]
[209362, 0]	[149146, 797599]	[148010, 798804]	[148886, 798793]	[148697, 798355]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
[210603, 0]	[0, 948744]	[0, 947474]	[0, 946710]	[0, 945803]
