[209818, 0]	[48838, 898522]	[49136, 897383]	[49360, 898344]	[49148, 897523]
[210833, 0]	[159268, 789150]	[159508, 789010]	[159964, 789099]	[159815, 789649]
[210972, 0]	[160006, 788493]	[159372, 788317]	[161104, 786564]	[161204, 787057]
[210840, 0]	[160420, 789243]	[162141, 786683]	[160405, 785659]	[160342, 788861]
[210708, 0]	[160275, 787997]	[160669, 788873]	[160231, 788628]	[161639, 788051]
[210538, 0]	[161187, 787715]	[160026, 788106]	[162547, 785692]	[160221, 787897]
[209887, 0]	[161652, 787634]	[161500, 787077]	[161312, 787764]	[160933, 787042]
[211335, 0]	[161580, 787454]	[160942, 787166]	[160466, 786953]	[159981, 788783]
[210153, 0]	[160271, 787537]	[161715, 787403]	[161279, 785804]	[160139, 788386]
[211197, 0]	[161885, 786052]	[162008, 785681]	[160573, 788102]	[161332, 786878]
