[308214, 0]	[35492, 886204]	[35776, 888334]	[35696, 888489]	[35559, 886745]
[307531, 0]	[34393, 890128]	[35590, 888402]	[36116, 886741]	[34666, 887000]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
[307005, 0]	[0, 923851]	[0, 923704]	[0, 923210]	[0, 925070]
